# %ECSV 1.0
# ---
# datatype:
# - {name: e_ref, unit: TeV, datatype: float64, format: .3f}
# - {name: e2dnde, unit: TeV / (cm2 s), datatype: float64, format: .3e}
# - {name: e2dnde_errp, unit: TeV / (cm2 s), datatype: float64, format: .3e}
# - {name: e2dnde_errn, unit: TeV / (cm2 s), datatype: float64, format: .3e}
# - {name: is_ul, datatype: bool}
# meta: !!omap
# - {SED_TYPE: e2dnde}
# schema: astropy-2.0
e_ref e2dnde e2dnde_errp e2dnde_errn is_ul
0.3783999979496002 4.614702565575782e-12 1.7693705810902367e-12 1.7694852126526803e-12 False
0.5981000065803528 4.237164821355443e-12 1.0141034941558604e-12 1.0140963578129453e-12 False
0.9453999996185303 4.459664242875195e-12 9.2007623565896e-13 9.200047205457334e-13 False
1.4944000244140625 3.910097822634618e-12 8.067414417082225e-13 8.067280641673211e-13 False
2.3622000217437744 4.898326356440782e-12 8.388286101147172e-13 8.388174179178691e-13 False
3.7339000701904292 3.271701564577459e-12 1.070195601566101e-12 1.0701775568921426e-12 False
5.902299880981445 1.900080532612317e-12 8.455323420602475e-13 8.456159093071694e-13 False
9.329600334167479 2.6807544874061615e-12 1.4230492114882156e-12 1.4190975933777393e-12 False
14.747400283813477 2.985253850126188e-12 1.096620043615061e-12 1.0972637921963982e-12 False
